id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,last_updated,price,volume_24h,percent_change_1h,percent_change_24h,percent_change_7d,market_cap,last_updated_quote
8156,GGDApp,GGTK,ggdapp,1,2021-01-01T00:00:00.000Z,[],46802479.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xfa99a87b14b02e2240c79240c5a20f945ca5ef76'}",3090,2021-02-16T16:53:08.000Z,0.10417545169812,28726.41419422,-0.88167785,-5.15345512,-2.87524771,0.0,2021-02-16T16:53:08.000Z
7995,Trinity Protocol,TRI,trinity-protocol,1,2020-12-15T00:00:00.000Z,[],,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc299004a310303d1c0005cb14c70ccc02863924d'}",3091,2021-02-16T16:53:09.000Z,0.04250547266434,28509.59558474,-4.08899868,-28.3468534,-43.28627182,0.0,2021-02-16T16:53:09.000Z
7779,XPToken.io,XPT,xptoken-io,1,2020-11-25T00:00:00.000Z,['ethereum'],200000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xf0814d0E47F2390a8082C4a1BD819FDDe50f9bFc'}",3092,2021-02-16T16:54:06.000Z,1.09453867864507,28477.75468027,0.58769141,0.08076367,0.98024809,0.0,2021-02-16T16:54:06.000Z
8358,Potentiam,PTM,potentiam,3,2021-01-29T00:00:00.000Z,[],100000000.0,0.0,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x7c32DB0645A259FaE61353c1f891151A2e7f8c1e'}",3093,2021-02-16T16:54:03.000Z,0.09329156641531,28114.33005253,-2.12799285,1.70135671,3.5104057,0.0,2021-02-16T16:54:03.000Z
2969,Globalvillage Ecosystem,GVE,globalvillage-ecosystem,1,2018-07-25T00:00:00.000Z,[],,0.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x81705082ef9f0d660f07be80093d46d826d48b25'}",3094,2021-02-16T16:53:08.000Z,8.279772417e-05,27370.86719999,-2.85314022,-14.8016648,60.35963726,0.0,2021-02-16T16:53:08.000Z
6078,3X Long BitMax Token Token,BTMXBULL,3x-long-bitmax-token-token,2,2020-08-03T00:00:00.000Z,[],,0.0,1106.02529708,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9885cA101DFd8f23D364874F799554C52BFee820'}",3095,2021-02-16T16:53:08.000Z,51.14392687518768,27664.51715276,1.30572221,-8.51580033,-13.87548058,0.0,2021-02-16T16:53:08.000Z
8330,Xstable.Protocol,XST,xstable-protocol,2,2021-01-26T00:00:00.000Z,[],3570480.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x91383a15c391c142b80045d8b4730c1c37ac0378'}",3096,2021-02-16T16:54:03.000Z,1.1921645991025,27698.82936797,3.33315001,10.74130555,11.43275534,0.0,2021-02-16T16:54:03.000Z
3123,GSENetwork,GSE,gsenetwork,2,2018-08-08T00:00:00.000Z,[],,0.0,100000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe530441f4f73bDB6DC2fA5aF7c3fC5fD551Ec838'}",3097,2021-02-16T16:54:02.000Z,4.997027822e-05,27506.49589704,-4.64155432,6.64866588,62.51167964,0.0,2021-02-16T16:54:02.000Z
7141,Axioms,AXI,axioms,1,2020-09-23T00:00:00.000Z,[],,0.0,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x73ee6d7e6b203125add89320e9f343d65ec7c39a'}",3098,2021-02-16T16:53:08.000Z,0.03842905857246,27319.39181461,-0.88167785,-2.40521348,-36.39323599,0.0,2021-02-16T16:53:08.000Z
8359,TTCRYPTO,TTC,ttcrypto,2,2021-01-29T00:00:00.000Z,[],10000000.0,0.0,0.0,"{'id': 1958, 'name': 'Tron', 'symbol': 'TRX', 'slug': 'tron', 'token_address': 'TLdfZSUTwAJXxbav6od8iYCBSaW3EveYxm'}",3099,2021-02-16T16:54:03.000Z,2.14586765824526,26786.57484288,-1.96892644,-14.79883157,1.24556457,0.0,2021-02-16T16:54:03.000Z
6118,BitoPro Exchange Token,BITO,bitopro-exchange-token,4,2020-08-04T00:00:00.000Z,[],500000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x93b1e78a3e652cd2e71c4a767595b77282344932'}",3100,2021-02-16T16:53:10.000Z,0.04886394421586,26916.40430833,0.27516205,-0.41549169,-1.54378779,0.0,2021-02-16T16:53:10.000Z
7625,gAsp,GASP,gasp,2,2020-11-09T00:00:00.000Z,[],114483651.0,0.0,0.0,,3101,2021-02-16T16:54:05.000Z,0.43531201559044,26760.50586689,-1.92275435,3.15622871,4.45022647,0.0,2021-02-16T16:54:05.000Z
8397,FEGtoken,FEG,fegtoken,2,2021-02-04T00:00:00.000Z,['ethereum'],,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x389999216860ab8e0175387a0c90e5c52522c945'}",3102,2021-02-16T16:54:03.000Z,1.765e-11,26698.75501793,-0.87042385,-1.9167916,-49.60040676,0.0,2021-02-16T16:54:03.000Z
5807,Release Project,REL,release-project,5,2020-07-03T00:00:00.000Z,"['agriculture', 'commodities', 'food-beverage', 'media', 'services', 'logistics', 'ai-big-data', 'e-commerce', 'mobile', 'smart-contracts']",100000000000.0,0.0,100000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x61bfc979ea8160ede9b862798b7833a97bafa02a'}",3103,2021-02-16T16:53:08.000Z,7.63718111e-06,26581.86069185,-1.07088107,12.15463521,53.58571705,0.0,2021-02-16T16:53:08.000Z
7410,Yearn Finance DOT,YFDOT,yearn-finance-dot,3,2020-10-14T00:00:00.000Z,[],,0.0,18493.75,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2e6539edc3b76f1e21b71d214527faba875f70f3'}",3104,2021-02-16T16:54:04.000Z,46.7450497571999,26446.9551056,4.90012495,21.81844844,-19.69947556,0.0,2021-02-16T16:54:04.000Z
7466,PRIA,PRIA,pria,1,2020-10-21T00:00:00.000Z,[],,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xb9871cb10738eada636432e86fc0cb920dc3de24'}",3105,2021-02-16T16:54:05.000Z,11.42212021343042,26351.29308977,-1.18275708,-9.22838195,-15.41984778,0.0,2021-02-16T16:54:05.000Z
7940,Grain,GRAIN,grain-token,2,2020-12-10T00:00:00.000Z,['yield-farming'],,0.0,30438463.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6589fe1271a0f29346796c6baf0cdf619e25e58e'}",3106,2021-02-16T16:53:07.000Z,0.13936811685913,26253.8471928,-4.52068211,-16.55175803,28.72429551,0.0,2021-02-16T16:53:07.000Z
4184,Zer-Dex,ZDX,zer-dex,3,2019-07-29T00:00:00.000Z,[],,0.0,0.0,,3107,2021-02-16T16:54:03.000Z,0.00561018135356,26133.71246506,-1.1675549,-14.72616353,25.65103422,0.0,2021-02-16T16:54:03.000Z
6489,Khipu Token,KIP,khipu-token,2,2020-08-10T00:00:00.000Z,[],10000000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x64E65D352f6A2949463B3a7595911B61BBaFc63E'}",3108,2021-02-16T16:54:04.000Z,0.0004260835302,26007.70909644,1.74045844,3.8948636,3.56088292,0.0,2021-02-16T16:54:04.000Z
5779,Ystar,YSR,ystar,2,2020-07-02T00:00:00.000Z,[],10000000000.0,0.0,4046789712.0,,3109,2021-02-16T16:53:06.000Z,0.00831033964939,25970.073088,1.48803109,-3.51096483,-9.37328224,0.0,2021-02-16T16:53:06.000Z
8455,TAMA EGG NiftyGotchi,TME,tama-egg-niftygotchi,1,2021-02-14T00:00:00.000Z,['collectibles-nfts'],,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6e742e29395cf5736c358538f0f1372ab3dfe731'}",3110,2021-02-16T16:54:04.000Z,1964.6426715690309,25610.86603559,-3.18526216,0.0,0.0,0.0,2021-02-16T16:54:04.000Z
8302,QFinance,QFI,qfinance,1,2021-01-21T00:00:00.000Z,[],1000000.0,0.0,1000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6fe88a211863d0d818608036880c9a4b0ea86795'}",3111,2021-02-16T16:54:03.000Z,1.57738709370495,25534.20144804,-0.88003311,35.68260939,134.15524038,0.0,2021-02-16T16:54:03.000Z
7913,NVIDIA tokenized stock FTX,NVDA,nvidia-tokenized-stock-ftx,1,2020-12-08T00:00:00.000Z,['tokenized-stock'],,0.0,0.0,,3112,2021-02-16T16:53:07.000Z,603.8,25286.76934069,0.03313453,-0.02483649,4.88101442,0.0,2021-02-16T16:53:07.000Z
8443,LUXOCHAIN,LUXO,luxochain,1,2021-02-13T00:00:00.000Z,[],1000000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2a704cff8450a864f44aef35399c8d925470618a'}",3113,2021-02-16T16:54:04.000Z,0.21096257422147,25200.50395262,-1.37865019,5.19954856,0.0,0.0,2021-02-16T16:54:04.000Z
4291,Krypton Galaxy Coin,KGC,krypton-galaxy-coin,1,2019-08-25T00:00:00.000Z,[],,0.0,3000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa8262eb913fccea4c3f77fc95b8b4043b384cfbb'}",3114,2021-02-16T16:54:03.000Z,0.00025011022218,24383.01209283,-0.01541381,4.43265408,32.8925134,0.0,2021-02-16T16:54:03.000Z
6531,ROONEX,RNX,roonex,1,2020-08-11T00:00:00.000Z,[],10000000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x72a6344185B383035d6665C3f44a9DfCC73873c8'}",3115,2021-02-16T16:54:05.000Z,0.00018218621851,23920.84268305,-4.30597537,7.37343888,2.52119468,0.0,2021-02-16T16:54:05.000Z
6422,Dogz,DOGZ,dogz,1,2020-08-10T00:00:00.000Z,[],100000000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x82a77710495a35549d2add797412b4a4497d33ef'}",3116,2021-02-16T16:54:04.000Z,9.704307465e-05,24727.52518987,0.0525123,-5.91376234,-19.89193565,0.0,2021-02-16T16:54:04.000Z
8241,Prophecy,PRY,prophecy,1,2021-01-12T00:00:00.000Z,[],200000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3C81D482172cC273c3b91dD9D8eb212023D00521'}",3117,2021-02-16T16:54:02.000Z,0.02525644259051,24643.77619212,-4.72411163,-8.6805634,-3.27055343,0.0,2021-02-16T16:54:02.000Z
6100,3X Short Matic Token,MATICBEAR,3x-short-matic-token,1,2020-08-03T00:00:00.000Z,[],,0.0,170853.57308375,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbE893b4C214DBFfC17ef1E338fBDb7061FF09237'}",3118,2021-02-16T16:53:09.000Z,1.76e-06,24666.775,15.03267974,-4.34782609,-67.70642202,0.0,2021-02-16T16:53:09.000Z
7751,KP2R.Network,KP2R,kp2r-network,2,2020-11-23T00:00:00.000Z,[],0.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x9bde098be22658d057c3f1f185e3fd4653e2fbd1'}",3119,2021-02-16T16:53:07.000Z,1.20926497350167,24761.4253349,-55.29455417,-55.55212895,-36.78859995,0.0,2021-02-16T16:53:07.000Z
5987,SIMBA Storage Token,SST,simba-storage-token,4,2020-07-31T00:00:00.000Z,[],100000000.0,0.0,100000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2863916c6ebdbbf0c6f02f87b7eb478509299868'}",3120,2021-02-16T16:53:08.000Z,0.19919771882514,24302.10282211,-0.42858678,-0.30746229,17.45835764,0.0,2021-02-16T16:53:08.000Z
7475,Camp,CAMP,camp,6,2020-10-21T00:00:00.000Z,['ethereum'],10000000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xE9E73E1aE76D17A16cC53E3e87a9a7dA78834d37'}",3121,2021-02-16T16:54:04.000Z,0.00017546356579,24048.47755878,2.2363402,13.5076773,19.51967795,0.0,2021-02-16T16:54:04.000Z
7930,Billibilli tokenized stock Bittrex,BILI,billibilli-tokenized-stock-bittrex,3,2020-12-08T00:00:00.000Z,['tokenized-stock'],,0.0,0.0,,3122,2021-02-16T16:53:09.000Z,155.56592114687072,23905.55251756,-0.5227917,-1.09621466,2.57756481,0.0,2021-02-16T16:53:09.000Z
8413,Rug Proof,RPT,rug-proof,1,2021-02-08T00:00:00.000Z,[],,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa0bb0027c28ade4ac628b7f81e7b93ec71b4e020'}",3123,2021-02-16T16:54:04.000Z,0.72250831290475,23752.69247415,-0.45818306,8.786418,-28.43273091,0.0,2021-02-16T16:54:04.000Z
5441,Entherfound,ETF,entherfound,1,2020-04-16T00:00:00.000Z,[],500000000.0,0.0,500000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc2b58812c24020ea924c3d7c241c441605f12e75'}",3124,2021-02-16T16:54:04.000Z,0.04678792633218,23489.24559811,-1.20207519,1.73161546,-32.7920538,0.0,2021-02-16T16:54:04.000Z
5985,Limestone Network,LIMEX,limestone-network,2,2020-07-31T00:00:00.000Z,[],2000000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x400b1d8a7dd8C471026B2c8CBe1062b27d120538'}",3125,2021-02-16T16:53:07.000Z,0.00860937773899,23544.14253757,11.61914629,19.28120826,12.6078132,0.0,2021-02-16T16:53:07.000Z
7361,Fridn,EFAR,fridn,1,2020-10-09T00:00:00.000Z,[],380000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xe1431643574ba7bac71a3b2ca52b00aca852e4a4'}",3126,2021-02-16T16:54:03.000Z,0.20017630134537,23268.59817322,-1.28801637,-1.22692007,-14.03115504,0.0,2021-02-16T16:54:03.000Z
6986,Squirrel Finance,NUTS,squirrel-finance,1,2020-09-10T00:00:00.000Z,['insurance'],,0.0,1000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x84294fc9710e1252d407d3d80a84bc39001bd4a8'}",3127,2021-02-16T16:53:07.000Z,2.96987375586759,23304.93325361,-0.73497419,-0.40587533,10.5278311,0.0,2021-02-16T16:53:07.000Z
5792,Bananatok,BNA,bananatok,4,2020-07-01T00:00:00.000Z,[],2800000000.0,0.0,2799999995.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x20910e5b5f087f6439dfcb0dda4e27d1014ac2b8'}",3128,2021-02-16T16:53:06.000Z,0.00892739167164,23523.57688203,-0.23429065,1.43903233,-7.61825195,0.0,2021-02-16T16:53:06.000Z
7819,Unicap.finance,UCAP,unicap-finance,3,2020-11-30T00:00:00.000Z,['ethereum'],100000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xbaA70614C7AAfB568a93E62a98D55696bcc85DFE'}",3129,2021-02-16T16:53:06.000Z,1.27199988525806,23126.62714127,-0.1357786,3.89564353,-6.84636175,0.0,2021-02-16T16:53:06.000Z
8352,Gasgains,GASG,gasgains,1,2021-01-28T00:00:00.000Z,[],,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc58467b855401ef3ff8fda9216f236e29f0d6277'}",3130,2021-02-16T16:54:03.000Z,4.72115655053458,23066.01711285,-0.87845935,-0.45533624,-19.55218129,0.0,2021-02-16T16:54:03.000Z
8437,USDFreeLiquidity,USDFL,usdfreeliquidity,5,2021-02-12T00:00:00.000Z,['stablecoin'],1863950.0,0.0,1787520.86882931,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2b4200a8d373d484993c37d63ee14aee0096cd12'}",3131,2021-02-16T16:54:04.000Z,0.91988800489009,23062.57558364,-0.01844869,-0.68523095,0.0,0.0,2021-02-16T16:54:04.000Z
5826,EtherBone,ETHBN,etherbone,2,2020-07-08T00:00:00.000Z,[],1000000000.0,0.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x96b52B5BF8D902252D0714A1BD2651A785Fd2660'}",3132,2021-02-16T16:53:06.000Z,0.00111823070851,22590.4398498,-0.26288014,-6.25326372,-4.01832495,0.0,2021-02-16T16:53:06.000Z
4844,MeconCash,MCH,meconcash,7,2019-10-25T00:00:00.000Z,[],,0.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xa5e262ec733051b14b38901901a82f2684637e78'}",3133,2021-02-16T16:53:07.000Z,0.06025246256026,22513.69290303,-0.35703651,-0.73518012,4.68846587,0.0,2021-02-16T16:53:07.000Z
5894,DoYourTip,DYT,doyourtip,3,2020-07-21T00:00:00.000Z,[],2000000.0,0.0,1472606.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x740623d2c797b7D8D1EcB98e9b4Afcf99Ec31E14'}",3134,2021-02-16T16:53:07.000Z,0.58957337961337,22337.74994684,-2.79563168,-2.44321813,5.34542455,0.0,2021-02-16T16:53:07.000Z
7628,Coral Swap,CORAL,coral-swap,2,2020-11-10T00:00:00.000Z,[],10000000.0,0.0,0.0,,3135,2021-02-16T16:54:05.000Z,1.05138293679521,21985.55098753,5.09831039,-7.6259793,26.58695884,0.0,2021-02-16T16:54:05.000Z
8216,Electra Protocol,XEP,electra-protocol,1,2021-01-08T00:00:00.000Z,"['pos', 'medium-of-exchange', 'logistics', 'atomic-swaps']",,0.0,0.0,,3136,2021-02-16T16:54:02.000Z,0.00146212269788,21829.8732421,-25.90786874,-23.72108843,4.31233317,0.0,2021-02-16T16:54:02.000Z
8200,FOX Token,FOX,fox-token,2,2021-01-06T00:00:00.000Z,[],1000001337.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc770eefad204b5180df6a14ee197d99d808ee52d'}",3137,2021-02-16T16:54:02.000Z,0.5432310424593,21558.08209769,-0.42125674,8.92641767,9.65800678,0.0,2021-02-16T16:54:02.000Z
7572,Yearn Secure,YSEC,yearn-secure,1,2020-11-02T00:00:00.000Z,[],,0.0,1000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xeea9aE787f3A620072d13b2cdC8cabFFb9c0aB96'}",3138,2021-02-16T16:54:05.000Z,1.28384054806221,21418.53957588,-0.87845935,-0.43690596,1.80501402,0.0,2021-02-16T16:54:05.000Z
4955,CAPITAL X CELL,CXC,capital-x-cell,3,2019-11-21T00:00:00.000Z,[],,0.0,400552000.0,,3139,2021-02-16T16:53:09.000Z,0.01328331760474,21419.98786469,0.07239037,0.28079865,-82.64665573,0.0,2021-02-16T16:53:09.000Z
6237,MDsquare,TMED,mdsquare,1,2020-08-06T00:00:00.000Z,['health'],,0.0,28000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd32641191578ea9b208125ddd4ec5e7b84fcab4c'}",3140,2021-02-16T16:54:03.000Z,0.00013458476231,21132.08641161,-0.01197344,-0.39875848,-38.20566488,0.0,2021-02-16T16:54:03.000Z
8135,CryptoKek,KEK,cryptokek,1,2020-12-29T00:00:00.000Z,[],100000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x3fa400483487A489EC9b1dB29C4129063EEC4654'}",3141,2021-02-16T16:53:08.000Z,0.02234969167898,21117.77742378,-0.88337417,-4.0547287,-34.97446406,0.0,2021-02-16T16:53:08.000Z
8165,Ztranzit Coin,ZTNZ,ztranzit-coin,2,2021-01-02T00:00:00.000Z,[],3000000.0,0.0,0.0,"{'id': 1958, 'name': 'Tron', 'symbol': 'TRX', 'slug': 'tron', 'token_address': 'TH1pMQU856owNz8HgRa2gWmGTwSb8XXMkF'}",3142,2021-02-16T16:53:08.000Z,7.82190449679355,21000.56277458,0.03167927,0.05892583,35.22610724,0.0,2021-02-16T16:53:08.000Z
7541,HubDao,HD,hubdao,2,2020-10-29T00:00:00.000Z,[],,0.0,11200000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6ce654ac973d326f89f0685e7459542641410ed9'}",3143,2021-02-16T16:54:05.000Z,0.15240482869456,20891.59779461,0.35081595,-6.92942676,13.19034764,0.0,2021-02-16T16:54:05.000Z
7673,AGOV (ANSWER Governance),AGOV,agov-answer-governance,1,2020-11-13T00:00:00.000Z,[],1000000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc1ad269f10bf36d6972ee30827051b59d0d2456b'}",3144,2021-02-16T16:54:05.000Z,0.00687820659221,20714.24517041,-0.88003311,40.6463167,44.33808828,0.0,2021-02-16T16:54:05.000Z
8199,Securypto,SCU,securypto,1,2021-01-06T00:00:00.000Z,[],32000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x8B8d971C8bc37f65a93c4609644FeF0590Af2Fc7'}",3145,2021-02-16T16:54:02.000Z,0.22607531304695,20595.70750388,-1.98883642,-2.34255968,-46.97517147,0.0,2021-02-16T16:54:02.000Z
8105,ROCKI,ROCKS,rocki,1,2020-12-24T00:00:00.000Z,[],100000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x92ecE48522E1aCbcda4Aaa8C2fBF2Aa9FB15D624'}",3146,2021-02-16T16:53:08.000Z,0.14200237141805,20574.07753205,-3.62730693,-7.7941127,-28.63164675,0.0,2021-02-16T16:53:08.000Z
5989,BNS Token,BNS,bns-token,6,2020-07-31T00:00:00.000Z,['centralized-exchange'],,0.0,2500000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xd996035Db82cae33Ba1f16fDF23B816E5E9fAaBb'}",3147,2021-02-16T16:53:09.000Z,0.04543298108478,20143.95023462,-2.0566646,-0.55301656,-7.66090463,0.0,2021-02-16T16:53:09.000Z
7621,VROOMGO,VRGX,vroomgo,1,2020-11-09T00:00:00.000Z,['ethereum'],10000000000.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4861B1a0eAD261897174fD849cA0f5154fcF2442'}",3148,2021-02-16T16:54:06.000Z,0.00532919528603,19883.29511271,-0.03603873,3.09602192,28.72767973,0.0,2021-02-16T16:54:06.000Z
6761,ReFork,EFK,refork,2,2020-08-31T00:00:00.000Z,['manufacturing'],4000000000.0,0.0,4000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6653c0d21507573cc39ead1e609d74d5e0ca16e2'}",3149,2021-02-16T16:53:07.000Z,0.01548383556544,19823.61908649,-1.24930967,3.93075214,30.27112594,0.0,2021-02-16T16:53:07.000Z
7724,X Infinity,XIF,x-infinity,2,2020-11-19T00:00:00.000Z,[],1600000000.0,0.0,0.0,,3150,2021-02-16T16:53:07.000Z,0.0136975578875,19760.05546782,2.23142885,1.73058613,21.40129936,0.0,2021-02-16T16:53:07.000Z
1022,Leading Coin 4 Entrepreneurs,LC4,leading-coin-4-entrepreneurs,1,2015-08-04T00:00:00.000Z,[],21000000.0,0.0,21000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x2b04dadd412f7281d3ccabfb8425fd9c9e841588'}",3151,2021-02-16T16:53:09.000Z,0.08372256647443,19496.98564803,-3.53130081,-5.00532308,-7.15504309,0.0,2021-02-16T16:53:09.000Z
5889,snglsDAO,SGT,snglsdao,2,2020-07-21T00:00:00.000Z,[],1000000000.0,0.0,1000000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0xc4199fB6FFDb30A829614becA030f9042f1c3992'}",3152,2021-02-16T16:53:07.000Z,0.00047112975126,19421.81036327,-0.82750029,-4.9429243,-37.05263272,0.0,2021-02-16T16:53:07.000Z
5125,Mochimo,MCM,mochimo,4,2020-05-10T00:00:00.000Z,[],,0.0,79533882.0,,3153,2021-02-16T16:54:02.000Z,0.08579626940016,19588.12996483,-13.09950844,33.12436259,26.89411039,0.0,2021-02-16T16:54:02.000Z
7217,Morpher,MPH,morpher,2,2020-09-29T00:00:00.000Z,[],1023570440.0,0.0,0.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x6369c3dadfc00054a42ba8b2c09c48131dd4aa38'}",3154,2021-02-16T16:54:02.000Z,0.03841561838222,19153.43629854,-0.40026857,-3.1066747,-4.55721662,0.0,2021-02-16T16:54:02.000Z
6083,3X Long Ethereum Classic Token,ETCBULL,3x-long-ethereum-classic-token,1,2020-08-03T00:00:00.000Z,[],,0.0,1849.31020861,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x974c98Bc2e82FA18de92B7e697A1D9BD25682e80'}",3155,2021-02-16T16:53:09.000Z,255.7,18894.49335,1.06719368,-3.27217704,169.15789474,0.0,2021-02-16T16:53:09.000Z
5947,TokenPocket,TPT,tokenpocket,3,2020-07-29T00:00:00.000Z,[],5900000000.0,0.0,5900000000.0,"{'id': 1027, 'name': 'Ethereum', 'symbol': 'ETH', 'slug': 'ethereum', 'token_address': '0x4161725d019690a3e0de50f6be67b07a86a9fae1'}",3156,2021-02-16T16:53:07.000Z,0.0078229936232,18672.8350383,-5.87421314,-6.451764,21.02658382,0.0,2021-02-16T16:53:07.000Z
